Lipid_name,Num_tails,Num_carbon_in_tail,MolWt
A14C2B6,2,6.0,590.9380000000006
A14C3B6,2,6.0,618.9920000000004
A9C5B6,2,6.0,673.0839999999997
A9C4B6,2,6.0,675.1
A9C1B6,2,6.0,590.9380000000004
A9C2B6,2,6.0,618.9920000000004
A9C3B6,2,6.0,647.0460000000003
A13C5B6,2,6.0,662.1009999999999
A13C4B6,2,6.0,664.1169999999998
A13C1B6,2,6.0,579.9550000000003
A13C2B6,2,6.0,608.0090000000002
A13C3B6,2,6.0,636.0630000000001
A5C5B6,2,6.0,708.1739999999996
A5C4B6,2,6.0,710.1899999999996
A5C1B6,2,6.0,626.028
A5C2B6,2,6.0,654.082
A5C3B6,2,6.0,682.1359999999999
A10C5B6,2,6.0,676.1279999999998
A10C4B6,2,6.0,678.1439999999998
A10C1B6,2,6.0,593.9820000000002
A10C2B6,2,6.0,622.0360000000002
A10C3B6,2,6.0,650.09
A15C5B6,2,6.0,690.1549999999997
A15C4B6,2,6.0,692.1709999999997
A15C1B6,2,6.0,608.0090000000001
A15C2B6,2,6.0,636.0630000000001
A15C3B6,2,6.0,664.117
A16C5B6,2,6.0,706.1979999999995
A16C4B6,2,6.0,708.2139999999999
A16C1B6,2,6.0,624.0520000000004
A16C2B6,2,6.0,652.1060000000003
A16C3B6,2,6.0,680.1600000000002
A17C5B2,2,2.0,693.1589999999997
A17C4B2,2,2.0,695.1749999999996
A17C1B2,2,2.0,611.0130000000001
A17C2B2,2,2.0,639.067
A17C3B2,2,2.0,667.1209999999999
A18C5B2,2,2.0,676.1279999999998
A18C4B2,2,2.0,678.1439999999998
A18C1B2,2,2.0,593.9820000000002
A18C2B2,2,2.0,622.0360000000002
A18C3B2,2,2.0,650.09
A19C5B2,2,2.0,677.1159999999998
A19C4B2,2,2.0,679.1319999999997
A19C1B2,2,2.0,594.9700000000003
A19C2B2,2,2.0,623.0240000000001
A19C3B2,2,2.0,651.078
A20C5B2,2,2.0,648.074
A20C4B2,2,2.0,650.0899999999999
A20C1B2,2,2.0,565.9280000000003
A20C2B2,2,2.0,593.9820000000003
A20C3B2,2,2.0,622.0360000000002
A1C5B2,2,2.0,636.063
A1C4B2,2,2.0,638.079
A1C1B2,2,2.0,553.9170000000005
A1C2B2,2,2.0,581.9710000000003
A1C3B2,2,2.0,610.0250000000002
A6C5B2,2,2.0,650.0899999999999
A6C4B2,2,2.0,652.1059999999999
A6C1B2,2,2.0,567.9440000000004
A6C2B2,2,2.0,595.9980000000003
A6C3B2,2,2.0,624.0520000000001
A3C5B2,2,2.0,678.1439999999998
A3C4B2,2,2.0,680.1599999999997
A3C1B2,2,2.0,595.9980000000003
A3C2B2,2,2.0,624.0520000000001
A3C3B2,2,2.0,652.106
A8C5B2,2,2.0,734.2519999999995
A8C4B2,2,2.0,736.2679999999995
A8C1B2,2,2.0,652.106
A8C2B2,2,2.0,680.1599999999999
A8C3B2,2,2.0,708.2139999999997
A2C5B2,2,2.0,676.1279999999997
A2C4B2,2,2.0,678.1439999999997
A2C1B2,2,2.0,593.9820000000002
A2C2B2,2,2.0,622.0360000000001
A2C3B2,2,2.0,650.0899999999999
A7C5B2,2,2.0,692.1269999999997
A7C4B2,2,2.0,694.1429999999997
A7C1B2,2,2.0,609.9810000000002
A7C2B2,2,2.0,638.0350000000001
A7C3B2,2,2.0,666.0889999999999
A4C5B2,2,2.0,664.1169999999998
A4C4B2,2,2.0,666.1329999999998
A4C1B2,2,2.0,581.9710000000003
A4C2B2,2,2.0,610.0250000000002
A4C3B2,2,2.0,638.0790000000001
A11C5B2,2,2.0,650.0459999999999
A11C4B2,2,2.0,652.0619999999999
A11C1B2,2,2.0,567.9000000000003
A11C2B2,2,2.0,595.9540000000003
A11C3B2,2,2.0,624.0080000000002
A12C5B2,2,2.0,662.1009999999999
A12C4B2,2,2.0,664.1169999999998
A12C1B2,2,2.0,579.9550000000003
A12C2B2,2,2.0,608.0090000000002
A12C3B2,2,2.0,636.0630000000001
A14C5B2,2,2.0,631.0030000000002
A14C4B2,2,2.0,633.0190000000001
A14C1B2,2,2.0,548.8570000000004
A14C2B2,2,2.0,576.9110000000005
A14C3B2,2,2.0,604.9650000000004
A9C5B2,2,2.0,659.057
A9C4B2,2,2.0,661.073
A9C1B2,2,2.0,576.9110000000003
A9C2B2,2,2.0,604.9650000000004
A9C3B2,2,2.0,633.0190000000002
A13C5B2,2,2.0,648.0739999999998
A13C4B2,2,2.0,650.0899999999998
A13C1B2,2,2.0,565.9280000000002
A13C2B2,2,2.0,593.9820000000002
A13C3B2,2,2.0,622.0360000000001
A5C5B2,2,2.0,694.1469999999996
A5C4B2,2,2.0,696.1629999999996
A5C1B2,2,2.0,612.0010000000001
A5C2B2,2,2.0,640.055
A5C3B2,2,2.0,668.1089999999998
A10C5B2,2,2.0,662.1009999999998
A10C4B2,2,2.0,664.1169999999997
A10C1B2,2,2.0,579.9550000000003
A10C2B2,2,2.0,608.0090000000001
A10C3B2,2,2.0,636.063
A15C5B2,2,2.0,676.1279999999997
A15C4B2,2,2.0,678.1439999999997
A15C1B2,2,2.0,593.9820000000002
A15C2B2,2,2.0,622.0360000000001
A15C3B2,2,2.0,650.0899999999999
A16C5B2,2,2.0,692.1709999999999
A16C4B2,2,2.0,694.1869999999999
A16C1B2,2,2.0,610.0250000000004
A16C2B2,2,2.0,638.0790000000003
A16C3B2,2,2.0,666.1330000000002
A17C5B1,2,1.0,679.1319999999998
A17C4B1,2,1.0,681.1479999999998
A17C1B1,2,1.0,596.9860000000002
A17C2B1,2,1.0,625.0400000000001
A17C3B1,2,1.0,653.0939999999999
A18C5B1,2,1.0,662.101
A18C4B1,2,1.0,664.117
A18C1B1,2,1.0,579.9550000000003
A18C2B1,2,1.0,608.0090000000002
A18C3B1,2,1.0,636.0630000000001
A19C5B1,2,1.0,663.0889999999999
A19C4B1,2,1.0,665.1049999999999
A19C1B1,2,1.0,580.9430000000003
A19C2B1,2,1.0,608.9970000000002
A19C3B1,2,1.0,637.051
A20C5B1,2,1.0,634.0470000000001
A20C4B1,2,1.0,636.0630000000001
A20C1B1,2,1.0,551.9010000000004
A20C2B1,2,1.0,579.9550000000003
A20C3B1,2,1.0,608.0090000000002
A1C5B1,2,1.0,622.0360000000002
A1C4B1,2,1.0,624.0520000000001
A1C1B1,2,1.0,539.8900000000006
A1C2B1,2,1.0,567.9440000000004
A1C3B1,2,1.0,595.9980000000003
A6C5B1,2,1.0,636.0630000000001
A6C4B1,2,1.0,638.0790000000001
A6C1B1,2,1.0,553.9170000000005
A6C2B1,2,1.0,581.9710000000003
A6C3B1,2,1.0,610.0250000000002
A3C5B1,2,1.0,664.117
A3C4B1,2,1.0,666.1329999999999
A3C1B1,2,1.0,581.9710000000003
A3C2B1,2,1.0,610.0250000000002
A3C3B1,2,1.0,638.0790000000001
A8C5B1,2,1.0,720.2249999999997
A8C4B1,2,1.0,722.2409999999996
A8C1B1,2,1.0,638.0790000000001
A8C2B1,2,1.0,666.1329999999999
A8C3B1,2,1.0,694.1869999999998
A2C5B1,2,1.0,662.1009999999999
A2C4B1,2,1.0,664.1169999999998
A2C1B1,2,1.0,579.9550000000003
A2C2B1,2,1.0,608.0090000000001
A2C3B1,2,1.0,636.063
A7C5B1,2,1.0,678.0999999999999
A7C4B1,2,1.0,680.1159999999999
A7C1B1,2,1.0,595.9540000000003
A7C2B1,2,1.0,624.0080000000002
A7C3B1,2,1.0,652.062
A4C5B1,2,1.0,650.09
A4C4B1,2,1.0,652.106
A4C1B1,2,1.0,567.9440000000004
A4C2B1,2,1.0,595.9980000000003
A4C3B1,2,1.0,624.0520000000001
A11C5B1,2,1.0,636.0190000000001
A11C4B1,2,1.0,638.0350000000001
A11C1B1,2,1.0,553.8730000000004
A11C2B1,2,1.0,581.9270000000004
A11C3B1,2,1.0,609.9810000000002
A12C5B1,2,1.0,648.0740000000001
A12C4B1,2,1.0,650.09
A12C1B1,2,1.0,565.9280000000003
A12C2B1,2,1.0,593.9820000000002
A12C3B1,2,1.0,622.0360000000002
A14C5B1,2,1.0,616.9760000000003
A14C4B1,2,1.0,618.9920000000003
A14C1B1,2,1.0,534.8300000000005
A14C2B1,2,1.0,562.8840000000006
A14C3B1,2,1.0,590.9380000000004
A9C5B1,2,1.0,645.0300000000002
A9C4B1,2,1.0,647.0460000000002
A9C1B1,2,1.0,562.8840000000004
A9C2B1,2,1.0,590.9380000000004
A9C3B1,2,1.0,618.9920000000003
A13C5B1,2,1.0,634.047
A13C4B1,2,1.0,636.063
A13C1B1,2,1.0,551.9010000000004
A13C2B1,2,1.0,579.9550000000003
A13C3B1,2,1.0,608.0090000000001
A5C5B1,2,1.0,680.1199999999998
A5C4B1,2,1.0,682.1359999999997
A5C1B1,2,1.0,597.9740000000002
A5C2B1,2,1.0,626.028
A5C3B1,2,1.0,654.0819999999999
A10C5B1,2,1.0,648.074
A10C4B1,2,1.0,650.0899999999999
A10C1B1,2,1.0,565.9280000000003
A10C2B1,2,1.0,593.9820000000002
A10C3B1,2,1.0,622.0360000000001
A15C5B1,2,1.0,662.1009999999999
A15C4B1,2,1.0,664.1169999999998
A15C1B1,2,1.0,579.9550000000003
A15C2B1,2,1.0,608.0090000000001
A15C3B1,2,1.0,636.063
A16C5B1,2,1.0,678.1440000000001
A16C4B1,2,1.0,680.1600000000001
A16C1B1,2,1.0,595.9980000000005
A16C2B1,2,1.0,624.0520000000004
A16C3B1,2,1.0,652.1060000000002
A17C5B8,2,8.0,705.1699999999997
A17C4B8,2,8.0,707.1859999999997
A17C1B8,2,8.0,623.0240000000001
A17C2B8,2,8.0,651.0780000000001
A17C3B8,2,8.0,679.132
A18C5B8,2,8.0,688.1389999999999
A18C4B8,2,8.0,690.1549999999999
A18C1B8,2,8.0,605.9930000000003
A18C2B8,2,8.0,634.0470000000003
A18C3B8,2,8.0,662.1010000000001
A19C5B8,2,8.0,689.1269999999998
A19C4B8,2,8.0,691.1429999999998
A19C1B8,2,8.0,606.9810000000002
A19C2B8,2,8.0,635.0350000000002
A19C3B8,2,8.0,663.089
A20C5B8,2,8.0,660.085
A20C4B8,2,8.0,662.101
A20C1B8,2,8.0,577.9390000000003
A20C2B8,2,8.0,605.9930000000004
A20C3B8,2,8.0,634.0470000000003
A1C5B8,2,8.0,648.0740000000001
A1C4B8,2,8.0,650.09
A1C1B8,2,8.0,565.9280000000005
A1C2B8,2,8.0,593.9820000000004
A1C3B8,2,8.0,622.0360000000003
A6C5B8,2,8.0,662.101
A6C4B8,2,8.0,664.117
A6C1B8,2,8.0,579.9550000000004
A6C2B8,2,8.0,608.0090000000004
A6C3B8,2,8.0,636.0630000000002
A3C5B8,2,8.0,690.1549999999999
A3C4B8,2,8.0,692.1709999999998
A3C1B8,2,8.0,608.0090000000002
A3C2B8,2,8.0,636.0630000000002
A3C3B8,2,8.0,664.1170000000001
A8C5B8,2,8.0,746.2629999999996
A8C4B8,2,8.0,748.2789999999995
A8C1B8,2,8.0,664.117
A8C2B8,2,8.0,692.1709999999999
A8C3B8,2,8.0,720.2249999999998
A2C5B8,2,8.0,688.1389999999998
A2C4B8,2,8.0,690.1549999999997
A2C1B8,2,8.0,605.9930000000002
A2C2B8,2,8.0,634.0470000000001
A2C3B8,2,8.0,662.101
A7C5B8,2,8.0,704.1379999999998
A7C4B8,2,8.0,706.1539999999998
A7C1B8,2,8.0,621.9920000000002
A7C2B8,2,8.0,650.0460000000002
A7C3B8,2,8.0,678.1
A4C5B8,2,8.0,676.1279999999999
A4C4B8,2,8.0,678.1439999999999
A4C1B8,2,8.0,593.9820000000003
A4C2B8,2,8.0,622.0360000000003
A4C3B8,2,8.0,650.0900000000001
A11C5B8,2,8.0,662.057
A11C4B8,2,8.0,664.073
A11C1B8,2,8.0,579.9110000000003
A11C2B8,2,8.0,607.9650000000004
A11C3B8,2,8.0,636.0190000000002
A12C5B8,2,8.0,674.112
A12C4B8,2,8.0,676.1279999999999
A12C1B8,2,8.0,591.9660000000002
A12C2B8,2,8.0,620.0200000000003
A12C3B8,2,8.0,648.0740000000002
A14C5B8,2,8.0,643.0140000000002
A14C4B8,2,8.0,645.0300000000002
A14C1B8,2,8.0,560.8680000000005
A14C2B8,2,8.0,588.9220000000006
A14C3B8,2,8.0,616.9760000000005
A9C5B8,2,8.0,671.0680000000001
A9C4B8,2,8.0,673.0840000000001
A9C1B8,2,8.0,588.9220000000004
A9C2B8,2,8.0,616.9760000000005
A9C3B8,2,8.0,645.0300000000003
A13C5B8,2,8.0,660.0849999999999
A13C4B8,2,8.0,662.1009999999999
A13C1B8,2,8.0,577.9390000000002
A13C2B8,2,8.0,605.9930000000003
A13C3B8,2,8.0,634.0470000000001
A5C5B8,2,8.0,706.1579999999997
A5C4B8,2,8.0,708.1739999999996
A5C1B8,2,8.0,624.0120000000001
A5C2B8,2,8.0,652.066
A5C3B8,2,8.0,680.1199999999999
A10C5B8,2,8.0,674.1119999999999
A10C4B8,2,8.0,676.1279999999998
A10C1B8,2,8.0,591.9660000000002
A10C2B8,2,8.0,620.0200000000002
A10C3B8,2,8.0,648.0740000000001
A15C5B8,2,8.0,688.1389999999998
A15C4B8,2,8.0,690.1549999999997
A15C1B8,2,8.0,605.9930000000002
A15C2B8,2,8.0,634.0470000000001
A15C3B8,2,8.0,662.101
A16C5B8,2,8.0,704.182
A16C4B8,2,8.0,706.198
A16C1B8,2,8.0,622.0360000000004
A16C2B8,2,8.0,650.0900000000004
A16C3B8,2,8.0,678.1440000000002
A17C5B5,2,5.0,691.1429999999997
A17C4B5,2,5.0,693.1589999999997
A17C1B5,2,5.0,608.9970000000001
A17C2B5,2,5.0,637.0509999999999
A17C3B5,2,5.0,665.1049999999999
A18C5B5,2,5.0,674.1119999999999
A18C4B5,2,5.0,676.1279999999998
A18C1B5,2,5.0,591.9660000000001
A18C2B5,2,5.0,620.0200000000001
A18C3B5,2,5.0,648.0740000000001
A19C5B5,2,5.0,675.0999999999998
A19C4B5,2,5.0,677.1159999999998
A19C1B5,2,5.0,592.9540000000002
A19C2B5,2,5.0,621.008
A19C3B5,2,5.0,649.062
A20C5B5,2,5.0,646.058
A20C4B5,2,5.0,648.074
A20C1B5,2,5.0,563.9120000000003
A20C2B5,2,5.0,591.9660000000002
A20C3B5,2,5.0,620.0200000000002
A1C5B5,2,5.0,634.047
A1C4B5,2,5.0,636.063
A1C1B5,2,5.0,551.9010000000004
A1C2B5,2,5.0,579.9550000000003
A1C3B5,2,5.0,608.0090000000002
A6C5B5,2,5.0,648.074
A6C4B5,2,5.0,650.0899999999999
A6C1B5,2,5.0,565.9280000000003
A6C2B5,2,5.0,593.9820000000002
A6C3B5,2,5.0,622.0360000000002
A3C5B5,2,5.0,676.1279999999998
A3C4B5,2,5.0,678.1439999999998
A3C1B5,2,5.0,593.9820000000002
A3C2B5,2,5.0,622.0360000000001
A3C3B5,2,5.0,650.09
A8C5B5,2,5.0,732.2359999999995
A8C4B5,2,5.0,734.2519999999995
A8C1B5,2,5.0,650.0899999999999
A8C2B5,2,5.0,678.1439999999998
A8C3B5,2,5.0,706.1979999999998
A2C5B5,2,5.0,674.1119999999997
A2C4B5,2,5.0,676.1279999999997
A2C1B5,2,5.0,591.9660000000001
A2C2B5,2,5.0,620.02
A2C3B5,2,5.0,648.074
A7C5B5,2,5.0,690.1109999999998
A7C4B5,2,5.0,692.1269999999997
A7C1B5,2,5.0,607.9650000000001
A7C2B5,2,5.0,636.019
A7C3B5,2,5.0,664.073
A4C5B5,2,5.0,662.1009999999999
A4C4B5,2,5.0,664.1169999999998
A4C1B5,2,5.0,579.9550000000003
A4C2B5,2,5.0,608.0090000000001
A4C3B5,2,5.0,636.0630000000001
A11C5B5,2,5.0,648.03
A11C4B5,2,5.0,650.0459999999999
A11C1B5,2,5.0,565.8840000000004
A11C2B5,2,5.0,593.9380000000002
A11C3B5,2,5.0,621.9920000000002
A12C5B5,2,5.0,660.0849999999999
A12C4B5,2,5.0,662.1009999999999
A12C1B5,2,5.0,577.9390000000002
A12C2B5,2,5.0,605.9930000000002
A12C3B5,2,5.0,634.0470000000001
A14C5B5,2,5.0,628.9870000000002
A14C4B5,2,5.0,631.0030000000002
A14C1B5,2,5.0,546.8410000000005
A14C2B5,2,5.0,574.8950000000004
A14C3B5,2,5.0,602.9490000000004
A9C5B5,2,5.0,657.041
A9C4B5,2,5.0,659.057
A9C1B5,2,5.0,574.8950000000003
A9C2B5,2,5.0,602.9490000000003
A9C3B5,2,5.0,631.0030000000003
A13C5B5,2,5.0,646.0579999999999
A13C4B5,2,5.0,648.0739999999998
A13C1B5,2,5.0,563.9120000000003
A13C2B5,2,5.0,591.9660000000001
A13C3B5,2,5.0,620.0200000000001
A5C5B5,2,5.0,692.1309999999996
A5C4B5,2,5.0,694.1469999999996
A5C1B5,2,5.0,609.985
A5C2B5,2,5.0,638.0389999999999
A5C3B5,2,5.0,666.0929999999998
A10C5B5,2,5.0,660.0849999999998
A10C4B5,2,5.0,662.1009999999998
A10C1B5,2,5.0,577.9390000000002
A10C2B5,2,5.0,605.993
A10C3B5,2,5.0,634.047
A15C5B5,2,5.0,674.1119999999997
A15C4B5,2,5.0,676.1279999999997
A15C1B5,2,5.0,591.9660000000001
A15C2B5,2,5.0,620.02
A15C3B5,2,5.0,648.074
A16C5B5,2,5.0,690.155
A16C4B5,2,5.0,692.1709999999999
A16C1B5,2,5.0,608.0090000000004
A16C2B5,2,5.0,636.0630000000002
A16C3B5,2,5.0,664.1170000000002
