Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens
A501_C12,4,12,1163.893999999999,0,4
A301_C12,3,12,823.3419999999995,0,2
A340_C12,3,12,857.3589999999996,0,2
A341_C12,3,12,871.3859999999995,0,2
A99_C12,4,12,1021.6479999999988,0,2
A123_C12,3,12,880.4379999999992,0,3
A114_C12,5,12,1305.1039999999991,0,3
A98_C12,6,12,1588.5599999999995,0,4
A111_C12,7,12,1872.0160000000003,0,5
A156_C12,8,12,2155.472000000001,0,6
A200_C12,5,12,1417.2799999999995,0,5
A115_C12,4,12,1233.0409999999988,0,3
A110_C12,6,12,1588.5599999999995,0,4
A86_C12,2,12,628.9800000000004,0,2
A76_C12,2,12,594.9660000000002,0,2
A82_C12,2,12,608.9930000000002,0,2
A205_C12,3,12,850.3679999999993,0,3
A502_C12,4,12,1133.823999999999,0,4
A90_C12,2,12,610.9650000000003,0,2
A75_C12,2,12,596.9820000000003,0,2
A168_C12,2,12,539.8860000000005,0,1
A173_C12,3,12,837.3689999999993,0,2
A169_C12,2,12,553.9130000000005,0,1
A320_C12,2,12,615.9839999999999,0,1
A170_C12,2,12,567.9400000000004,0,1
A321_C12,2,12,630.0109999999999,0,1
A171_C12,2,12,581.9670000000003,0,1
A157_C12,4,12,1105.8099999999988,0,2
A175_C12,5,12,1417.3199999999997,0,3
A36_C12,2,12,597.9660000000002,0,1
A32_C12,2,12,583.9390000000003,0,1
A220_C12,2,12,673.0799999999996,0,2
A221_C12,2,12,652.0619999999999,0,3
A28_C12,2,12,569.9120000000004,0,1
A80_C12,2,12,582.9550000000003,0,2
A303_C12,3,12,880.4379999999991,0,3
A306_C12,4,12,1106.7979999999986,0,3
A81_C12,2,12,611.0090000000001,0,2
A100_C12,4,12,1035.6749999999986,0,2
A174_C12,5,12,1333.1579999999992,0,3
A112_C12,5,12,1319.1309999999992,0,3
A121_C12,6,12,1602.5869999999998,0,4
A176_C12,6,12,1630.6409999999998,0,4
A237_C12,2,12,666.0889999999998,0,3
A313_C12,4,12,1161.8779999999988,0,4
A93_C12,2,12,605.9490000000001,0,1
A91_C12,2,12,624.9920000000001,0,2
A20_C12,2,12,555.8850000000004,0,1
A198_C12,2,12,597.9660000000001,0,1
A1_C12,2,12,569.9120000000004,0,1
A162_C12,4,12,1165.861999999999,0,2
A161_C12,4,12,1181.8609999999992,0,2
A199_C12,2,12,653.0900000000003,0,2
A62_C12,2,12,625.0360000000004,0,2
A166_C12,2,12,541.8580000000005,0,1
A109_C12,3,12,825.3139999999993,0,2
A103_C12,2,12,628.9799999999999,0,2
A10_C12,2,12,555.8850000000004,0,1
A11_C12,2,12,569.9120000000004,0,1
A229_C12,2,12,639.019,0,2
A31_C12,2,12,585.9110000000002,0,1
A159_C12,4,12,1109.7539999999988,0,2
A160_C12,4,12,1153.8069999999989,0,2
A152_C12,3,12,850.3679999999995,0,3
A126_C12,3,12,807.2989999999994,0,2
A128_C12,3,12,821.3259999999993,0,2
A139_C12,2,12,723.1849999999996,0,4
A135_C12,3,12,892.448999999999,0,3
A140_C12,4,12,1175.904999999999,0,4
A138_C12,4,12,1161.877999999999,0,4
A137_C12,4,12,1147.850999999999,0,4
A130_C12,2,12,580.9390000000004,0,2
A133_C12,2,12,643.0100000000004,0,2
A366_C12,4,12,1103.753999999999,0,4
A129_C12,2,12,566.9120000000004,0,2
A136_C12,4,12,1133.823999999999,0,4
A141_C12,3,12,894.420999999999,0,3
A383_C11,3,11,891.3759999999991,0,2
A342_C11,3,11,801.2509999999993,0,2
A172_C11,2,11,596.9820000000002,0,2
A218_C11,2,11,640.0509999999999,0,3
A96_C11,3,11,767.2339999999997,0,2
A60_C11,2,11,540.8740000000005,0,2
A95_C11,3,11,753.2069999999998,0,2
A304_C11,3,11,867.3989999999992,0,4
A68_C11,2,11,584.9270000000002,0,2
A69_C11,2,11,628.9799999999999,0,2
A397_C11,2,11,789.1579999999996,0,2
A64_C11,2,11,582.9550000000003,0,2
A61_C11,2,11,568.9280000000003,0,2
A124_C11,3,11,767.2339999999997,0,2
A393_C11,4,11,1117.7359999999994,0,2
A191_C11,2,11,569.9120000000005,0,1
A116_C11,4,11,1019.6319999999988,0,2
A142_C11,4,11,1019.6319999999988,0,2
A117_C11,4,11,1019.6319999999988,0,2
A233_C11,2,11,580.8950000000003,0,1
A178_C11,2,11,525.8590000000006,0,1
A180_C11,2,11,539.8860000000005,0,1
A187_C11,2,11,581.9670000000004,0,1
A26_C11,2,11,557.8570000000007,0,1
A177_C11,2,11,511.83200000000056,0,1
A183_C11,2,11,539.8860000000005,0,1
A327_C11,2,11,587.9300000000005,0,1
A182_C11,2,11,525.8590000000006,0,1
A184_C11,2,11,539.8860000000005,0,1
A190_C11,2,11,527.8310000000006,0,1
A394_C11,2,11,712.0720000000006,0,1
A384_C11,2,11,635.9740000000006,0,1
A179_C11,2,11,539.8860000000005,0,1
A197_C11,2,11,573.8560000000006,0,1
A194_C11,2,11,569.9120000000005,0,1
A21_C11,2,11,527.8310000000006,0,1
A310_C11,2,11,580.9390000000003,0,2
A311_C11,2,11,580.9390000000003,0,2
A318_C11,2,11,603.9730000000003,0,1
A395_C11,2,11,774.1430000000006,0,1
A344_C11,4,11,1069.6919999999984,0,2
A380_C11,4,11,1145.7899999999986,0,2
A324_C11,2,11,601.9570000000004,0,1
A358_C11,2,11,599.8190000000006,0,1
A375_C11,4,11,1113.7039999999988,0,2
A335_C11,2,11,658.0650000000003,0,1
A337_C11,2,11,631.9830000000004,0,1
A346_C11,4,11,1041.6379999999988,0,2
A357_C11,2,11,599.8190000000006,0,1
A355_C11,2,11,581.8290000000006,0,1
A353_C11,2,11,581.8290000000006,0,1
A336_C11,2,11,605.9010000000005,0,1
A307_C11,2,11,509.8160000000006,0,1
A316_C11,2,11,563.9080000000004,0,1
A368_C11,2,11,585.9140000000006,0,1
A378_C11,4,11,1117.7359999999985,0,2
A379_C11,8,11,2025.1520000000005,0,4
A377_C11,2,11,621.9470000000006,0,1
A322_C11,2,11,601.9570000000004,0,1
A329_C11,2,11,587.9300000000005,0,1
A361_C11,2,11,577.8660000000006,0,1
A148_C11,4,11,1027.6109999999987,0,2
A150_C11,4,11,1027.6109999999987,0,2
A398_C11,4,11,1253.8889999999988,0,2
A365_C11,4,11,1143.8589999999986,0,2
A382_C11,4,11,1103.7089999999987,0,2
A354_C11,2,11,581.8290000000006,0,1
A349_C11,2,11,563.8390000000006,0,1
A360_C11,2,11,631.8360000000007,0,1
A391_C11,3,11,863.3219999999997,0,2
A146_C11,4,11,1013.5839999999988,0,2
A364_C11,2,11,629.8450000000007,0,1
A363_C11,2,11,611.8550000000007,0,1
A362_C11,2,11,593.8650000000006,0,1
A388_C11,2,11,655.9360000000006,0,1
A389_C11,4,11,1105.680999999999,0,2
A387_C11,2,11,637.9460000000006,0,1
A333_C11,2,11,674.0640000000001,0,1
A308_C11,2,11,523.8430000000005,0,1
A373_C11,4,11,1101.6929999999988,0,2
A372_C11,2,11,599.9410000000003,0,1
A371_C11,2,11,603.8850000000004,0,1
A370_C11,2,11,589.8580000000005,0,1
A374_C11,2,11,645.9690000000005,0,1
A367_C11,2,11,585.9140000000006,0,1
A396_C11,4,11,1189.801999999999,0,2
A376_C11,2,11,621.9470000000006,0,1
A359_C11,2,11,613.8460000000007,0,1
A147_C11,4,11,1027.6109999999987,0,2
A348_C11,2,11,563.8390000000006,0,1
A127_C11,4,11,1019.6319999999988,0,2
A145_C11,4,11,1013.5839999999988,0,2
A149_C11,4,11,1027.6109999999987,0,2
A330_C11,2,11,603.9290000000005,0,1
A390_C11,2,11,651.9730000000005,0,1
A369_C11,2,11,585.9140000000003,0,1
A151_C11,4,11,1063.6439999999989,0,2
A312_C11,2,11,551.8970000000004,0,1
A323_C11,2,11,601.9570000000004,0,1
A328_C11,2,11,587.9300000000005,0,1
A381_C11,2,11,635.9740000000005,0,1
A392_C11,3,11,863.3219999999997,0,2
A325_C11,2,11,575.8750000000006,0,1
A386_C11,2,11,637.9460000000006,0,1
A332_C11,2,11,589.9020000000005,0,1
A317_C11,2,11,579.9510000000002,0,1
A236_C11,2,11,566.9120000000004,0,2
A153_C11,6,11,1484.2829999999997,0,3
A230_C11,2,11,616.9280000000006,0,1
A300_C11,2,11,582.9550000000004,0,2
A33_C11,2,11,555.8850000000006,0,1
A181_C11,2,11,525.8590000000006,0,1
A188_C11,2,11,539.8860000000005,0,1
A305_C11,4,11,979.5669999999988,0,2
A189_C11,2,11,581.9670000000003,0,1
A13_C11,2,11,557.8570000000005,0,1
A22_C11,2,11,541.8580000000006,0,1
A315_C11,4,11,1075.7399999999984,0,2
A319_C11,2,11,618.0000000000003,0,1
A339_C11,2,11,633.9550000000005,0,1
A356_C11,2,11,595.8560000000007,0,1
A155_C11,4,11,1047.6859999999988,0,2
A143_C11,4,11,1047.6859999999986,0,2
A347_C11,4,11,1041.6379999999988,0,2
A351_C11,2,11,577.8660000000007,0,1
A343_C11,4,11,1027.610999999999,0,2
A314_C11,2,11,565.9240000000003,0,1
A350_C11,2,11,577.8660000000007,0,1
A345_C11,4,11,1027.6109999999987,0,2
A326_C11,2,11,589.9020000000006,0,1
A334_C11,2,11,603.9290000000005,0,1
A232_C11,2,11,566.9120000000004,0,2
A154_C11,3,11,779.2449999999995,0,2
A15_C11,2,11,553.8690000000005,0,1
A234_C11,2,11,580.9390000000003,0,2
A7_C11,2,11,583.8950000000006,0,1
A231_C11,2,11,563.8680000000005,0,1
A238_C11,3,11,836.2969999999993,0,2
A186_C11,2,11,553.9130000000006,0,1
A185_C11,2,11,539.8860000000005,0,1
A385_C11,2,11,664.0280000000006,0,1
A131_C11,2,11,593.9780000000003,0,1
A132_C11,2,11,608.0050000000002,0,1
A338_C11,2,11,633.9550000000006,0,1
A331_C11,2,11,603.9290000000007,0,1
A352_C11,2,11,591.8930000000007,0,1
A6_C11,2,11,569.8680000000005,0,1
A108_C11,2,11,596.9820000000005,0,2
A78_C11,2,11,540.8740000000006,0,2
A503_C11,4,11,1093.7589999999989,0,4
A500_C11,4,11,1079.7319999999988,0,4
A113_C11,4,11,1022.6359999999988,0,3
A501_C11,4,11,1107.785999999999,0,4
A301_C11,3,11,781.2609999999997,0,2
A340_C11,3,11,815.2779999999998,0,2
A341_C11,3,11,829.3049999999997,0,2
A99_C11,4,11,965.5399999999988,0,2
A123_C11,3,11,838.3569999999994,0,3
A114_C11,5,11,1234.9689999999991,0,3
A98_C11,6,11,1504.3979999999997,0,4
A111_C11,7,11,1773.8270000000002,0,5
A156_C11,8,11,2043.2560000000008,0,6
A200_C11,5,11,1347.1449999999993,0,5
A110_C11,6,11,1504.3979999999997,0,4
A86_C11,2,11,600.9260000000005,0,2
A76_C11,2,11,566.9120000000004,0,2
A82_C11,2,11,580.9390000000003,0,2
A205_C11,3,11,808.2869999999995,0,3
A502_C11,4,11,1077.7159999999988,0,4
A90_C11,2,11,582.9110000000004,0,2
A75_C11,2,11,568.9280000000005,0,2
A168_C11,2,11,511.8320000000006,0,1
A173_C11,3,11,795.2879999999996,0,2
A169_C11,2,11,525.8590000000006,0,1
A320_C11,2,11,587.9300000000001,0,1
A170_C11,2,11,539.8860000000005,0,1
A321_C11,2,11,601.957,0,1
A171_C11,2,11,553.9130000000005,0,1
A157_C11,4,11,1049.7019999999986,0,2
A175_C11,5,11,1347.1849999999993,0,3
A36_C11,2,11,569.9120000000004,0,1
A32_C11,2,11,555.8850000000004,0,1
A220_C11,2,11,645.0259999999997,0,2
A221_C11,2,11,624.008,0,3
A28_C11,2,11,541.8580000000005,0,1
A80_C11,2,11,554.9010000000004,0,2
A303_C11,3,11,838.3569999999993,0,3
A306_C11,4,11,1050.6899999999985,0,3
A81_C11,2,11,582.9550000000003,0,2
A100_C11,4,11,979.5669999999988,0,2
A174_C11,5,11,1263.022999999999,0,3
A112_C11,5,11,1248.9959999999992,0,3
A121_C11,6,11,1518.4249999999995,0,4
A176_C11,6,11,1546.4789999999996,0,4
A237_C11,2,11,638.035,0,3
A313_C11,4,11,1105.7699999999986,0,4
A93_C11,2,11,577.8950000000002,0,1
A91_C11,2,11,596.9380000000002,0,2
A20_C11,2,11,527.8310000000006,0,1
A198_C11,2,11,569.9120000000003,0,1
A1_C11,2,11,541.8580000000005,0,1
A162_C11,4,11,1109.7539999999988,0,2
A161_C11,4,11,1125.7529999999988,0,2
A199_C11,2,11,625.0360000000004,0,2
A62_C11,2,11,596.9820000000005,0,2
A166_C11,2,11,513.8040000000005,0,1
A109_C11,3,11,783.2329999999995,0,2
A103_C11,2,11,600.926,0,2
A10_C11,2,11,527.8310000000006,0,1
A11_C11,2,11,541.8580000000005,0,1
A229_C11,2,11,610.9650000000001,0,2
A31_C11,2,11,557.8570000000003,0,1
A159_C11,4,11,1053.6459999999986,0,2
A160_C11,4,11,1097.6989999999987,0,2
A152_C11,3,11,808.2869999999997,0,3
A126_C11,3,11,765.2179999999996,0,2
A128_C11,3,11,779.2449999999995,0,2
A139_C11,2,11,695.1309999999997,0,4
A135_C11,3,11,850.3679999999993,0,3
A140_C11,4,11,1119.796999999999,0,4
A138_C11,4,11,1105.7699999999988,0,4
A137_C11,4,11,1091.7429999999988,0,4
A130_C11,2,11,552.8850000000006,0,2
A133_C11,2,11,614.9560000000006,0,2
A366_C11,4,11,1047.6459999999988,0,4
A129_C11,2,11,538.8580000000005,0,2
A136_C11,4,11,1077.7159999999988,0,4
A141_C11,3,11,852.3399999999992,0,3
A383_C10,3,10,849.2949999999994,0,2
A342_C10,3,10,759.1699999999995,0,2
A172_C10,2,10,568.9280000000005,0,2
A218_C10,2,10,611.9970000000001,0,3
A96_C10,3,10,725.1529999999999,0,2
A60_C10,2,10,512.8200000000006,0,2
A95_C10,3,10,711.126,0,2
A304_C10,3,10,825.3179999999994,0,4
A68_C10,2,10,556.8730000000004,0,2
A69_C10,2,10,600.9260000000002,0,2
A397_C10,2,10,761.1039999999997,0,2
A64_C10,2,10,554.9010000000004,0,2
A61_C10,2,10,540.8740000000005,0,2
A124_C10,3,10,725.1529999999998,0,2
A393_C10,4,10,1061.627999999999,0,2
A191_C10,2,10,541.8580000000005,0,1
A116_C10,4,10,963.523999999999,0,2
A142_C10,4,10,963.5239999999988,0,2
A117_C10,4,10,963.523999999999,0,2
A233_C10,2,10,552.8410000000005,0,1
A178_C10,2,10,497.8050000000005,0,1
A180_C10,2,10,511.83200000000056,0,1
A187_C10,2,10,553.9130000000005,0,1
A26_C10,2,10,529.8030000000006,0,1
A177_C10,2,10,483.7780000000005,0,1
A183_C10,2,10,511.8320000000005,0,1
A327_C10,2,10,559.8760000000004,0,1
A182_C10,2,10,497.8050000000005,0,1
A184_C10,2,10,511.83200000000056,0,1
A190_C10,2,10,499.7770000000005,0,1
A394_C10,2,10,684.0180000000005,0,1
A384_C10,2,10,607.9200000000005,0,1
A179_C10,2,10,511.83200000000056,0,1
A197_C10,2,10,545.8020000000006,0,1
A194_C10,2,10,541.8580000000005,0,1
A21_C10,2,10,499.7770000000005,0,1
A310_C10,2,10,552.8850000000004,0,2
A311_C10,2,10,552.8850000000004,0,2
A318_C10,2,10,575.9190000000003,0,1
A395_C10,2,10,746.0890000000005,0,1
A344_C10,4,10,1013.5839999999988,0,2
A380_C10,4,10,1089.6819999999984,0,2
A324_C10,2,10,573.9030000000005,0,1
A358_C10,2,10,571.7650000000006,0,1
A375_C10,4,10,1057.595999999999,0,2
A335_C10,2,10,630.0110000000003,0,1
A337_C10,2,10,603.9290000000004,0,1
A346_C10,4,10,985.5299999999988,0,2
A357_C10,2,10,571.7650000000006,0,1
A355_C10,2,10,553.7750000000005,0,1
A353_C10,2,10,553.7750000000005,0,1
A336_C10,2,10,577.8470000000005,0,1
A307_C10,2,10,481.7620000000005,0,1
A316_C10,2,10,535.8540000000005,0,1
A368_C10,2,10,557.8600000000005,0,1
A378_C10,4,10,1061.6279999999988,0,2
A379_C10,8,10,1912.936,0,4
A377_C10,2,10,593.8930000000006,0,1
A322_C10,2,10,573.9030000000005,0,1
A329_C10,2,10,559.8760000000004,0,1
A361_C10,2,10,549.8120000000006,0,1
A148_C10,4,10,971.5029999999988,0,2
A150_C10,4,10,971.5029999999988,0,2
A398_C10,4,10,1197.7809999999988,0,2
A365_C10,4,10,1087.7509999999986,0,2
A382_C10,4,10,1047.600999999999,0,2
A354_C10,2,10,553.7750000000005,0,1
A349_C10,2,10,535.7850000000005,0,1
A360_C10,2,10,603.7820000000006,0,1
A391_C10,3,10,821.2409999999998,0,2
A146_C10,4,10,957.475999999999,0,2
A364_C10,2,10,601.7910000000006,0,1
A363_C10,2,10,583.8010000000006,0,1
A362_C10,2,10,565.8110000000005,0,1
A388_C10,2,10,627.8820000000005,0,1
A389_C10,4,10,1049.572999999999,0,2
A387_C10,2,10,609.8920000000005,0,1
A333_C10,2,10,646.01,0,1
A308_C10,2,10,495.78900000000056,0,1
A373_C10,4,10,1045.584999999999,0,2
A372_C10,2,10,571.8870000000003,0,1
A371_C10,2,10,575.8310000000005,0,1
A370_C10,2,10,561.8040000000005,0,1
A374_C10,2,10,617.9150000000004,0,1
A367_C10,2,10,557.8600000000006,0,1
A396_C10,4,10,1133.6939999999986,0,2
A359_C10,2,10,585.7920000000006,0,1
A147_C10,4,10,971.5029999999988,0,2
A348_C10,2,10,535.7850000000005,0,1
A127_C10,4,10,963.5239999999988,0,2
A145_C10,4,10,957.4759999999987,0,2
A149_C10,4,10,971.5029999999988,0,2
A330_C10,2,10,575.8750000000005,0,1
A390_C10,2,10,623.9190000000004,0,1
A369_C10,2,10,557.8600000000002,0,1
A151_C10,4,10,1007.5359999999988,0,2
A312_C10,2,10,523.8430000000005,0,1
A323_C10,2,10,573.9030000000004,0,1
A328_C10,2,10,559.8760000000004,0,1
A381_C10,2,10,607.9200000000004,0,1
A392_C10,3,10,821.2409999999996,0,2
A325_C10,2,10,547.8210000000005,0,1
A386_C10,2,10,609.8920000000005,0,1
A332_C10,2,10,561.8480000000004,0,1
A317_C10,2,10,551.8970000000004,0,1
A236_C10,2,10,538.8580000000004,0,2
A153_C10,6,10,1400.1209999999994,0,3
A230_C10,2,10,588.8740000000006,0,1
A300_C10,2,10,554.9010000000005,0,2
A33_C10,2,10,527.8310000000006,0,1
A181_C10,2,10,497.8050000000005,0,1
A188_C10,2,10,511.83200000000056,0,1
A305_C10,4,10,923.458999999999,0,2
A189_C10,2,10,553.9130000000005,0,1
A13_C10,2,10,529.8030000000005,0,1
A22_C10,2,10,513.8040000000005,0,1
A315_C10,4,10,1019.6319999999988,0,2
A319_C10,2,10,589.9460000000004,0,1
A339_C10,2,10,605.9010000000005,0,1
A356_C10,2,10,567.8020000000006,0,1
A155_C10,4,10,991.5779999999988,0,2
A143_C10,4,10,991.5779999999988,0,2
A347_C10,4,10,985.5299999999988,0,2
A351_C10,2,10,549.8120000000006,0,1
A343_C10,4,10,971.5029999999988,0,2
A314_C10,2,10,537.8700000000005,0,1
A350_C10,2,10,549.8120000000006,0,1
A345_C10,4,10,971.5029999999988,0,2
A326_C10,2,10,561.8480000000005,0,1
A334_C10,2,10,575.8750000000005,0,1
A232_C10,2,10,538.8580000000005,0,2
A154_C10,3,10,737.1639999999998,0,2
A15_C10,2,10,525.8150000000006,0,1
A234_C10,2,10,552.8850000000004,0,2
A7_C10,2,10,555.8410000000006,0,1
A231_C10,2,10,535.8140000000004,0,1
A238_C10,3,10,794.2159999999994,0,2
A186_C10,2,10,525.8590000000006,0,1
A385_C10,2,10,635.9740000000006,0,1
A131_C10,2,10,565.9240000000004,0,1
A132_C10,2,10,579.9510000000004,0,1
A338_C10,2,10,605.9010000000005,0,1
A331_C10,2,10,575.8750000000006,0,1
A352_C10,2,10,563.8390000000006,0,1
A6_C10,2,10,541.8140000000005,0,1
A108_C10,2,10,568.9280000000005,0,2
A78_C10,2,10,512.8200000000005,0,2
A503_C10,4,10,1037.6509999999985,0,4
A500_C10,4,10,1023.6239999999988,0,4
A113_C10,4,10,966.5279999999988,0,3
A501_C10,4,10,1051.6779999999983,0,4
A301_C10,3,10,739.18,0,2
A340_C10,3,10,773.197,0,2
A341_C10,3,10,787.2239999999999,0,2
A99_C10,4,10,909.4319999999992,0,2
A123_C10,3,10,796.2759999999996,0,3
A114_C10,5,10,1164.8339999999992,0,3
A98_C10,6,10,1420.2359999999994,0,4
A111_C10,7,10,1675.638,0,5
A156_C10,8,10,1931.0400000000004,0,6
A200_C10,5,10,1277.009999999999,0,5
A110_C10,6,10,1420.2359999999994,0,4
A86_C10,2,10,572.8720000000005,0,2
A76_C10,2,10,538.8580000000005,0,2
A82_C10,2,10,552.8850000000004,0,2
A205_C10,3,10,766.2059999999997,0,3
A502_C10,4,10,1021.6079999999988,0,4
A90_C10,2,10,554.8570000000004,0,2
A75_C10,2,10,540.8740000000005,0,2
A168_C10,2,10,483.77800000000053,0,1
A173_C10,3,10,753.2069999999998,0,2
A169_C10,2,10,497.8050000000006,0,1
A320_C10,2,10,559.8760000000002,0,1
A170_C10,2,10,511.8320000000006,0,1
A321_C10,2,10,573.9030000000001,0,1
A171_C10,2,10,525.8590000000006,0,1
A157_C10,4,10,993.5939999999988,0,2
A175_C10,5,10,1277.049999999999,0,3
A36_C10,2,10,541.8580000000005,0,1
A32_C10,2,10,527.8310000000006,0,1
A220_C10,2,10,616.9719999999999,0,2
A221_C10,2,10,595.9540000000002,0,3
A28_C10,2,10,513.8040000000005,0,1
A80_C10,2,10,526.8470000000005,0,2
A303_C10,3,10,796.2759999999995,0,3
A306_C10,4,10,994.5819999999989,0,3
A81_C10,2,10,554.9010000000004,0,2
A100_C10,4,10,923.4589999999992,0,2
A174_C10,5,10,1192.887999999999,0,3
A112_C10,5,10,1178.860999999999,0,3
A121_C10,6,10,1434.2629999999997,0,4
A176_C10,6,10,1462.316999999999,0,4
A237_C10,2,10,609.9810000000001,0,3
A313_C10,4,10,1049.6619999999984,0,4
A93_C10,2,10,549.8410000000003,0,1
A91_C10,2,10,568.8840000000004,0,2
A20_C10,2,10,499.77700000000056,0,1
A198_C10,2,10,541.8580000000004,0,1
A1_C10,2,10,513.8040000000005,0,1
A162_C10,4,10,1053.6459999999986,0,2
A161_C10,4,10,1069.6449999999986,0,2
A199_C10,2,10,596.9820000000004,0,2
A62_C10,2,10,568.9280000000005,0,2
A166_C10,2,10,485.7500000000005,0,1
A109_C10,3,10,741.1519999999997,0,2
A103_C10,2,10,572.8720000000002,0,2
A10_C10,2,10,499.77700000000056,0,1
A11_C10,2,10,513.8040000000005,0,1
A229_C10,2,10,582.9110000000003,0,2
A31_C10,2,10,529.8030000000005,0,1
A159_C10,4,10,997.5379999999988,0,2
A160_C10,4,10,1041.5909999999983,0,2
A152_C10,3,10,766.2059999999997,0,3
A126_C10,3,10,723.1369999999998,0,2
A128_C10,3,10,737.1639999999998,0,2
A139_C10,2,10,667.0769999999999,0,4
A135_C10,3,10,808.2869999999995,0,3
A140_C10,4,10,1063.688999999999,0,4
A138_C10,4,10,1049.661999999999,0,4
A137_C10,4,10,1035.6349999999989,0,4
A130_C10,2,10,524.8310000000005,0,2
A133_C10,2,10,586.9020000000005,0,2
A366_C10,4,10,991.5379999999988,0,4
A129_C10,2,10,510.8040000000006,0,2
A136_C10,4,10,1021.6079999999988,0,4
A141_C10,3,10,810.2589999999994,0,3
